YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
2005,0,1329,Brad Faxon,"18' 8""",74.75,4,54,2
2005,0,20623,Gavin Coles,"18' 6""",18.5,1,19,19
2005,0,8123,Jeff Brehaut,"18' 5""",73.75,4,32,5
2005,0,24140,Sean O'Hair,"18' 5""",147.083,8,52,2
2005,0,23540,Jason Allred,"18' 4""",55.0,3,36,6
2005,0,6515,Shaun Micheel,"18' 4""",91.583,5,30,3
2005,0,8793,Tiger Woods,"18' 4""",164.833,9,54,4
2005,0,10117,Bob Heintz,"18' 3""",54.75,3,39,2
2005,0,12662,Thomas Levet,"18' 2""",36.25,2,21,15
2005,0,10425,Jay Williamson,"18' 2""",36.25,2,27,9
2005,0,20378,Mathias Grönberg,"18' 0""",144.0,8,36,4
2005,0,20157,Retief Goosen,"17' 11""",71.5,4,29,3
2005,0,21209,Sergio Garcia,"17' 10""",53.5,3,33,2
2005,0,10885,Robert Allenby,"17' 5""",121.667,7,31,4
2005,0,27095,Nick Watney,"17' 3""",86.333,5,26,8
2005,0,20572,Rod Pampling,"17' 0""",51.083,3,24,12
2005,0,1948,Tim Petrovic,"17' 0""",85.0,5,46,4
2005,0,22295,Darron Stiles,"16' 11""",16.917,1,17,17
2005,0,1706,Davis Love III,"16' 9""",83.667,5,24,7
2005,0,22046,Geoff Ogilvy,"16' 9""",50.333,3,26,5
2005,0,1042,Paul Azinger,"16' 7""",16.583,1,17,17
2005,0,23541,Ben Crane,"16' 5""",98.25,6,34,3
2005,0,25240,D.A. Points,"16' 0""",128.25,8,41,5
2005,0,23621,Rory Sabbatini,"15' 10""",95.083,6,30,3
2005,0,8537,J.P. Hayes,"15' 9""",47.25,3,22,6
2005,0,12823,Carlos Franco,"15' 8""",93.833,6,37,3
2005,0,1226,Fred Couples,"15' 6""",77.417,5,20,11
2005,0,24925,Jonathan Byrd,"15' 4""",138.083,9,29,6
2005,0,20160,Charlie Wi,"15' 4""",76.833,5,29,7
2005,0,1723,Andrew Magee,"15' 2""",76.0,5,33,5
2005,0,6567,Vijay Singh,"15' 2""",121.167,8,31,6
2005,0,20474,Phillip Price,"14' 11""",59.667,4,29,5
2005,0,21951,Joey Snyder III,"14' 11""",134.333,9,44,2
2005,0,8725,Tom Gillis,"14' 10""",44.417,3,26,4
2005,0,21961,Charles Howell III,"14' 10""",118.583,8,41,2
2005,0,20498,Briny Baird,"14' 5""",86.25,6,25,5
2005,0,24138,Ian Poulter,"14' 4""",28.583,2,24,5
2005,0,23353,J.J. Henry,"14' 3""",42.833,3,21,7
2005,0,21498,Hideto Tanihara,"14' 3""",42.667,3,24,9
2005,0,8993,Franklin Langham,"14' 1""",14.083,1,14,14
2005,0,1766,Billy Mayfair,"14' 1""",154.75,11,40,3
2005,0,26287,Roland Thatcher,"14' 1""",42.25,3,24,5
2005,0,20850,Daniel Chopra,"13' 10""",55.25,4,23,9
2005,0,24781,Hunter Mahan,"13' 10""",69.333,5,30,5
2005,0,24502,Adam Scott,"13' 8""",54.5,4,19,7
2005,0,20098,Stuart Appleby,"13' 5""",40.167,3,17,10
2005,0,8545,Glen Hnatiuk,"13' 3""",13.25,1,13,13
2005,0,20634,Peter Lonard,"13' 3""",39.833,3,24,7
2005,0,22371,Aaron Baddeley,"13' 2""",91.917,7,24,4
2005,0,2104,Jeff Sluman,"13' 2""",66.0,5,16,8
2005,0,1361,Dan Forsman,"12' 11""",25.75,2,21,5
2005,0,21806,Paul Gow,"12' 10""",25.667,2,22,3
2005,0,23322,Brett Wetterich,"12' 8""",88.583,7,23,8
2005,0,22913,John Rollins,"12' 6""",62.667,5,33,3
2005,0,21959,Ted Purdy,"12' 4""",37.0,3,18,4
2005,0,24604,Hunter Haas,"12' 3""",85.75,7,28,1
2005,0,26758,David Hearn,"12' 2""",72.917,6,20,7
2005,0,12645,Brent Geiberger,"12' 1""",72.25,6,17,3
2005,0,24290,D.J. Brigman,"12' 0""",12.0,1,12,12
2005,0,1175,Jim Carter,"12' 0""",12.0,1,12,12
2005,0,21407,Arjun Atwal,"11' 11""",47.583,4,23,4
2005,0,7457,Steve Flesch,"11' 11""",59.5,5,33,5
2005,0,19846,Brian Gay,"11' 11""",11.917,1,12,12
2005,0,24980,Scott Gutschewski,"11' 10""",71.0,6,18,9
2005,0,19972,José Coceres,"11' 9""",11.75,1,12,12
2005,0,20433,Mark Hensby,"11' 9""",82.5,7,24,5
2005,0,6599,John Elliott,"11' 8""",11.667,1,12,12
2005,0,25396,Kevin Na,"11' 8""",35.083,3,26,4
2005,0,20121,Todd Fischer,"11' 7""",23.083,2,12,11
2005,0,10423,Mike Weir,"11' 7""",11.583,1,12,12
2005,0,1619,Skip Kendall,"11' 6""",11.5,1,12,12
2005,0,22405,Justin Rose,"11' 4""",33.917,3,13,10
2005,0,12782,Tim Herron,"11' 3""",33.833,3,15,7
2005,0,20628,Arron Oberholser,"11' 1""",33.25,3,25,4
2005,0,21805,Harrison Frazar,"11' 0""",109.583,10,28,"8"""
2005,0,7867,Woody Austin,"10' 11""",54.583,5,28,2
2005,0,10201,Matt Gogel,"10' 10""",21.667,2,16,6
2005,0,23725,Brendan Jones,"10' 10""",65.083,6,19,1
2005,0,6332,Neal Lancaster,"10' 10""",32.5,3,17,6
2005,0,10733,Kent Jones,"10' 6""",21.0,2,19,2
2005,0,19824,Craig Barlow,"10' 5""",62.417,6,29,3
2005,0,1577,Lee Janzen,"10' 3""",10.25,1,10,10
2005,0,23325,Vaughn Taylor,"10' 3""",51.333,5,21,3
2005,0,12826,Paul Claxton,"10' 2""",20.25,2,11,10
2005,0,6621,Joe Durant,"9' 10""",19.667,2,11,8
2005,0,10912,Craig Perks,"9' 10""",39.333,4,18,2
2005,0,22621,Ben Curtis,"9' 7""",28.667,3,16,5
2005,0,2106,Chris Smith,"9' 7""",28.833,3,15,2
2005,0,6197,Michael Allen,"9' 5""",47.083,5,23,2
2005,0,20127,Chris Riley,"9' 3""",9.25,1,9,9
2005,0,20396,Lee Westwood,"9' 1""",27.25,3,16,2
2005,0,12652,Cameron Beckman,"8' 11""",17.833,2,9,9
2005,0,2101,Joey Sindelar,"8' 11""",8.917,1,9,9
2005,0,24912,Will MacKenzie,"8' 10""",26.417,3,13,2
2005,0,1945,Kenny Perry,"8' 8""",17.25,2,13,5
2005,0,23614,Rich Beem,"8' 4""",16.667,2,12,5
2005,0,12510,Chad Campbell,"8' 3""",16.417,2,10,6
2005,0,8075,Jerry Kelly,"7' 10""",23.417,3,19,1
2005,0,12680,Shigeki Maruyama,"7' 8""",38.5,5,17,3
2005,0,25847,Rob Rashell,"7' 8""",7.667,1,8,8
2005,0,23497,Tag Ridings,"7' 3""",43.417,6,10,2
2005,0,20094,Jonathan Kaye,"7' 2""",7.167,1,7,7
2005,0,6595,Kevin Sutherland,"7' 0""",21.0,3,13,2
2005,0,1724,Jeff Maggert,"6' 10""",6.833,1,7,7
2005,0,11032,Frank Lickliter II,"6' 8""",26.75,4,14,2
2005,0,20472,Alex Cejka,"6' 7""",19.667,3,9,3
2005,0,20229,Stewart Cink,"5' 11""",11.75,2,8,4
2005,0,1927,Dennis Paulson,"5' 11""",23.667,4,14,2
2005,0,10860,Justin Leonard,"5' 8""",5.667,1,6,6
2005,0,26420,Richard Johnson,"5' 7""",5.583,1,6,6
2005,0,1928,Corey Pavin,"5' 0""",9.917,2,9,"11"""
2005,0,7749,Brett Quigley,"4' 7""",4.583,1,5,5
2005,0,1457,Jay Haas,"3' 3""",3.25,1,3,3
2005,0,1823,Larry Mize,"3' 0""",3.0,1,3,3
2005,0,2239,Scott Verplank,"11""",0.917,1,1,"11"""
2004,0,1928,Corey Pavin,"59' 4""",59.333,1,59,59
2004,0,1685,J.L. Lewis,"53' 11""",107.833,2,69,39
2004,0,1797,Rocco Mediate,"45' 11""",91.75,2,55,37
2004,0,1203,Russ Cochran,"45' 8""",45.667,1,46,46
2004,0,11123,Chris Couch,"42' 0""",126.083,3,67,16
2004,0,21878,Mark Wilson,"41' 4""",123.917,3,56,29
2004,0,19972,José Coceres,"41' 0""",82.0,2,68,14
2004,0,23613,Rich Barcelo,"40' 6""",80.917,2,57,24
2004,0,8123,Jeff Brehaut,"39' 3""",156.833,4,56,26
2004,0,19846,Brian Gay,"39' 3""",39.25,1,39,39
2004,0,1968,Nick Price,"38' 4""",153.167,4,65,6
2004,0,10912,Craig Perks,"35' 4""",105.917,3,65,18
2004,0,23621,Rory Sabbatini,"35' 3""",70.417,2,53,17
2004,0,7721,Pat Bates,"32' 10""",32.833,1,33,33
2004,0,20663,Brenden Pappas,"32' 5""",194.417,6,44,18
2004,0,1142,Bart Bryant,"31' 7""",126.25,4,55,8
2004,0,21209,Sergio Garcia,"31' 2""",93.417,3,63,15
2004,0,1887,Mark O'Meara,"31' 2""",31.167,1,31,31
2004,0,6078,Esteban Toledo,"31' 2""",31.167,1,31,31
2004,0,24781,Hunter Mahan,"29' 7""",118.167,4,38,20
2004,0,6527,Steve Stricker,"29' 5""",58.833,2,45,14
2004,0,26420,Richard Johnson,"29' 4""",58.583,2,56,3
2004,0,22621,Ben Curtis,"29' 1""",58.083,2,30,28
2004,0,12753,David Morland IV,"28' 8""",28.667,1,29,29
2004,0,2002,John Riegger,"27' 11""",55.75,2,32,23
2004,0,7223,Brian Bateman,"27' 7""",165.5,6,51,11
2004,0,20850,Daniel Chopra,"27' 3""",190.667,7,55,2
2004,0,1249,John Daly,"27' 2""",244.417,9,70,3
2004,0,21731,Freddie Jacobson,"27' 0""",135.167,5,58,9
2004,0,26287,Roland Thatcher,"26' 8""",80.083,3,41,14
2004,0,1938,David Peoples,"26' 7""",53.083,2,41,12
2004,0,2049,Gene Sauers,"26' 3""",78.75,3,33,14
2004,0,19824,Craig Barlow,"26' 2""",235.417,9,42,5
2004,0,8075,Jerry Kelly,"25' 2""",100.75,4,45,10
2004,0,1024,Billy Andrade,"24' 6""",146.75,6,63,3
2004,0,12645,Brent Geiberger,"24' 5""",73.25,3,30,21
2004,0,21633,Steve Allan,"24' 2""",121.0,5,40,2
2004,0,11032,Frank Lickliter II,"24' 2""",145.167,6,53,6
2004,0,23552,Hank Kuehne,"24' 1""",168.417,7,49,3
2004,0,12394,Tom Carter,"24' 0""",216.333,9,64,4
2004,0,25686,Jason Dufner,"23' 10""",119.0,5,41,7
2004,0,20634,Peter Lonard,"23' 8""",94.667,4,58,7
2004,0,20645,John Senden,"23' 5""",187.333,8,50,3
2004,0,20585,Niclas Fasth,"23' 2""",69.583,3,48,4
2004,0,20472,Alex Cejka,"23' 1""",92.25,4,39,8
2004,0,10885,Robert Allenby,"22' 11""",45.833,2,34,12
2004,0,20098,Stuart Appleby,"22' 11""",68.833,3,30,10
2004,0,23108,Matt Kuchar,"22' 8""",68.0,3,44,4
2004,0,6373,José María Olazábal,"22' 6""",44.917,2,31,14
2004,0,25237,Kevin Muncrief,"22' 4""",111.667,5,30,15
2004,0,22371,Aaron Baddeley,"22' 1""",110.417,5,34,11
2004,0,20593,Greg Chalmers,"22' 1""",66.333,3,36,14
2004,0,10425,Jay Williamson,"22' 0""",44.0,2,36,8
2004,0,1927,Dennis Paulson,"21' 8""",43.333,2,35,8
2004,0,2101,Joey Sindelar,"21' 6""",128.833,6,58,"11"""
2004,0,23063,Scott Hend,"21' 5""",193.083,9,39,5
2004,0,10733,Kent Jones,"21' 3""",149.0,7,45,7
2004,0,2010,Loren Roberts,"21' 1""",42.167,2,23,19
2004,0,2245,Grant Waite,"21' 1""",105.583,5,34,7
2004,0,1042,Paul Azinger,"20' 9""",62.25,3,37,9
2004,0,7749,Brett Quigley,"20' 8""",62.083,3,30,6
2004,0,6522,Ernie Els,"20' 4""",81.167,4,52,4
2004,0,20628,Arron Oberholser,"20' 4""",162.417,8,48,5
2004,0,20548,Hidemichi Tanaka,"20' 4""",81.167,4,26,14
2004,0,1139,Olin Browne,"20' 3""",40.417,2,27,13
2004,0,21805,Harrison Frazar,"20' 0""",200.167,10,39,4
2004,0,20094,Jonathan Kaye,"20' 0""",79.833,4,32,8
2004,0,19881,Robert Damron,"19' 10""",19.833,1,20,20
2004,0,23320,Ryan Palmer,"19' 10""",79.333,4,34,4
2004,0,6214,Guy Boros,"19' 8""",59.083,3,32,3
2004,0,21961,Charles Howell III,"19' 8""",78.5,4,30,15
2004,0,6575,Dudley Hart,"19' 5""",97.0,5,25,16
2004,0,23307,Roger Tambellini,"19' 3""",134.667,7,36,7
2004,0,8337,Mike Heinen,"19' 1""",171.833,9,47,3
2004,0,23623,Bo Van Pelt,"19' 1""",95.333,5,41,4
2004,0,23614,Rich Beem,"19' 0""",132.75,7,41,3
2004,0,10585,Scott McCarron,"18' 11""",37.75,2,32,6
2004,0,2106,Chris Smith,"18' 9""",187.75,10,44,1
2004,0,7363,Craig Bowden,"18' 8""",56.083,3,41,3
2004,0,6621,Joe Durant,"18' 8""",93.333,5,31,8
2004,0,20157,Retief Goosen,"18' 8""",18.667,1,19,19
2004,0,1707,Steve Lowery,"18' 7""",74.333,4,30,3
2004,0,20433,Mark Hensby,"18' 6""",92.583,5,32,10
2004,0,2223,Bob Tway,"18' 4""",18.333,1,18,18
2004,0,1724,Jeff Maggert,"18' 3""",54.667,3,24,14
2004,0,8835,Kris Cox,"18' 2""",72.667,4,47,3
2004,0,20572,Rod Pampling,"18' 0""",162.333,9,51,3
2004,0,10201,Matt Gogel,"17' 9""",71.083,4,29,10
2004,0,23353,J.J. Henry,"17' 9""",53.25,3,37,6
2004,0,6004,Stephen Ames,"17' 7""",87.917,5,25,4
2004,0,7939,Dan Olsen,"17' 3""",120.917,7,60,5
2004,0,12602,Dean Wilson,"17' 3""",68.917,4,23,11
2004,0,1161,Mark Calcavecchia,"17' 2""",85.667,5,23,6
2004,0,1381,Fred Funk,"17' 2""",51.5,3,25,9
2004,0,1677,Tom Lehman,"17' 2""",85.667,5,39,2
2004,0,1810,Phil Mickelson,"17' 0""",68.0,4,43,4
2004,0,22913,John Rollins,"16' 9""",50.25,3,33,5
2004,0,12823,Carlos Franco,"16' 8""",149.75,9,34,4
2004,0,6515,Shaun Micheel,"16' 7""",83.083,5,35,3
2004,0,22046,Geoff Ogilvy,"16' 3""",195.333,12,37,4
2004,0,23541,Ben Crane,"16' 0""",48.0,3,29,3
2004,0,21959,Ted Purdy,"16' 0""",160.167,10,31,6
2004,0,20378,Mathias Grönberg,"15' 11""",47.75,3,21,9
2004,0,7457,Steve Flesch,"15' 10""",95.167,6,31,6
2004,0,12782,Tim Herron,"15' 9""",63.083,4,31,10
2004,0,2104,Jeff Sluman,"15' 9""",62.917,4,27,"9"""
2004,0,6613,Tommy Tolles,"15' 8""",62.667,4,21,5
2004,0,21407,Arjun Atwal,"15' 7""",31.083,2,26,5
2004,0,1945,Kenny Perry,"15' 5""",46.25,3,20,11
2004,0,1761,Len Mattiace,"15' 1""",60.167,4,52,"11"""
2004,0,23325,Vaughn Taylor,"15' 0""",89.917,6,43,1
2004,0,20121,Todd Fischer,"14' 5""",57.5,4,33,6
2004,0,25345,Carl Pettersson,"14' 5""",72.25,5,34,7
2004,0,25900,Lucas Glover,"14' 4""",86.083,6,36,2
2004,0,21949,Joe Ogilvie,"14' 4""",28.583,2,19,9
2004,0,20104,Ken Duke,"14' 0""",56.0,4,24,7
2004,0,10107,Deane Pappas,"14' 0""",42.083,3,19,8
2004,0,1226,Fred Couples,"13' 11""",55.667,4,27,9
2004,0,1577,Lee Janzen,"13' 9""",68.583,5,30,6
2004,0,12705,Cliff Kresge,"13' 9""",96.333,7,46,4
2004,0,12660,Jesper Parnevik,"13' 9""",41.333,3,21,8
2004,0,1926,Steve Pate,"13' 9""",27.417,2,20,8
2004,0,1619,Skip Kendall,"13' 5""",40.25,3,30,2
2004,0,8793,Tiger Woods,"13' 5""",40.167,3,19,11
2004,0,6332,Neal Lancaster,"13' 4""",119.667,9,33,4
2004,0,1035,Tommy Armour III,"13' 1""",52.417,4,21,3
2004,0,1329,Brad Faxon,"13' 1""",13.083,1,13,13
2004,0,12760,Danny Ellis,"13' 0""",117.25,9,28,4
2004,0,6567,Vijay Singh,"13' 0""",130.333,10,40,2
2004,0,23497,Tag Ridings,"12' 9""",25.417,2,21,5
2004,0,6197,Michael Allen,"12' 7""",63.0,5,22,2
2004,0,12652,Cameron Beckman,"12' 5""",99.167,8,27,3
2004,0,24290,D.J. Brigman,"12' 4""",24.667,2,16,9
2004,0,24357,K.J. Choi,"12' 4""",49.333,4,22,4
2004,0,20498,Briny Baird,"12' 2""",48.583,4,23,3
2004,0,20229,Stewart Cink,"12' 2""",36.5,3,19,6
2004,0,12680,Shigeki Maruyama,"12' 1""",36.25,3,17,8
2004,0,22405,Justin Rose,"12' 1""",24.083,2,13,11
2004,0,1920,Craig Parry,"12' 0""",23.917,2,19,5
2004,0,1361,Dan Forsman,"11' 8""",23.25,2,18,5
2004,0,24024,Zach Johnson,"11' 8""",58.333,5,26,3
2004,0,10213,Dicky Pride,"11' 7""",34.75,3,15,7
2004,0,24361,Pat Perez,"11' 3""",44.917,4,34,2
2004,0,12510,Chad Campbell,"11' 1""",77.75,7,29,4
2004,0,8931,Glen Day,"11' 1""",33.167,3,21,3
2004,0,23135,Tim Clark,"10' 10""",10.833,1,11,11
2004,0,8881,Tripp Isenhour,"10' 10""",21.583,2,12,10
2004,0,1766,Billy Mayfair,"10' 9""",53.917,5,24,2
2004,0,1320,Bob Estes,"10' 5""",10.417,1,10,10
2004,0,1948,Tim Petrovic,"10' 4""",82.667,8,21,2
2004,0,10423,Mike Weir,"10' 4""",41.333,4,18,4
2004,0,1132,Mark Brooks,"10' 2""",10.167,1,10,10
2004,0,24925,Jonathan Byrd,"10' 0""",59.75,6,18,4
2004,0,20029,Notah Begay III,"9' 11""",19.833,2,12,8
2004,0,21646,David Branshaw,"9' 10""",39.417,4,12,8
2004,0,20382,Stephen Leaney,"9' 7""",9.583,1,10,10
2004,0,2206,David Toms,"9' 7""",48.083,5,24,2
2004,0,1219,John Cook,"9' 6""",9.5,1,10,10
2004,0,1771,Blaine McCallister,"9' 5""",28.25,3,12,6
2004,0,7867,Woody Austin,"9' 1""",18.083,2,10,8
2004,0,1261,Jay Delsing,"8' 11""",17.833,2,9,8
2004,0,1666,Bernhard Langer,"8' 11""",8.917,1,9,9
2004,0,1706,Davis Love III,"8' 11""",35.75,4,14,5
2004,0,10860,Justin Leonard,"8' 10""",26.5,3,12,7
2004,0,1157,Tom Byrum,"8' 6""",33.917,4,14,5
2004,0,1457,Jay Haas,"8' 6""",17.0,2,14,3
2004,0,1388,Robert Gamez,"8' 5""",25.25,3,11,7
2004,0,19825,Darren Clarke,"8' 1""",24.167,3,14,3
2004,0,8339,Spike McRoy,"8' 0""",15.917,2,9,7
2004,0,1941,Tom Pernice Jr.,"7' 9""",30.833,4,22,3
2004,0,6251,Chris DiMarco,"7' 7""",7.583,1,8,8
2004,0,12682,Hirofumi Miyase,"7' 4""",7.333,1,7,7
2004,0,1527,Scott Hoch,"7' 2""",14.333,2,8,7
2004,0,24502,Adam Scott,"7' 2""",7.167,1,7,7
2004,0,2246,Duffy Waldorf,"6' 9""",40.25,6,14,2
2004,0,25396,Kevin Na,"6' 4""",6.333,1,6,6
2004,0,24507,Jason Bohn,"6' 3""",31.25,5,12,3
2004,0,2214,Kirk Triplett,"6' 2""",6.167,1,6,6
2004,0,22293,Heath Slocum,"6' 1""",6.083,1,6,6
2004,0,1127,Danny Briggs,"5' 11""",5.917,1,6,6
2004,0,8537,J.P. Hayes,"5' 7""",5.583,1,6,6
2004,0,1553,John Huston,"5' 6""",11.0,2,6,5
2004,0,23338,David Gossett,"4' 6""",4.5,1,5,5
2004,0,8385,Omar Uresti,"4' 6""",4.5,1,5,5
2004,0,21893,Brian Kortan,"4' 1""",4.083,1,4,4
2004,0,20580,Andre Stolz,"2' 2""",4.333,2,3,1
2004,0,6809,Bob Burns,"10""",0.833,1,1,"10"""
2003,0,1457,Jay Haas,"49' 8""",99.25,2,57,43
2003,0,10107,Deane Pappas,"40' 2""",40.167,1,40,40
2003,0,20436,Garrett Willis,"36' 2""",144.667,4,63,9
2003,0,23656,Jason Caron,"34' 5""",103.333,3,45,15
2003,0,24357,K.J. Choi,"31' 11""",255.583,8,79,9
2003,0,2101,Joey Sindelar,"31' 11""",127.583,4,58,8
2003,0,2010,Loren Roberts,"31' 3""",62.417,2,32,30
2003,0,6475,Jeff Klein,"31' 2""",62.25,2,60,3
2003,0,20574,Mathew Goggin,"30' 11""",185.25,6,69,5
2003,0,1226,Fred Couples,"30' 9""",30.75,1,31,31
2003,0,12602,Dean Wilson,"30' 7""",30.583,1,31,31
2003,0,2214,Kirk Triplett,"30' 5""",60.833,2,43,18
2003,0,1098,Jay Don Blake,"29' 6""",29.5,1,30,30
2003,0,1948,Tim Petrovic,"29' 5""",176.667,6,61,7
2003,0,7749,Brett Quigley,"29' 2""",58.333,2,34,24
2003,0,8931,Glen Day,"28' 7""",143.083,5,43,3
2003,0,21806,Paul Gow,"28' 7""",85.667,3,52,2
2003,0,19972,José Coceres,"28' 6""",56.917,2,39,18
2003,0,20940,Kenichi Kuboya,"28' 6""",56.917,2,35,22
2003,0,11032,Frank Lickliter II,"28' 5""",56.75,2,34,23
2003,0,23177,Kenneth Staton,"28' 1""",84.25,3,52,6
2003,0,1381,Fred Funk,"27' 6""",55.0,2,43,12
2003,0,12660,Jesper Parnevik,"27' 1""",108.333,4,44,15
2003,0,10423,Mike Weir,"26' 11""",26.917,1,27,27
2003,0,8547,John Maginnes,"26' 10""",80.583,3,53,9
2003,0,6809,Bob Burns,"26' 8""",79.917,3,50,5
2003,0,2104,Jeff Sluman,"26' 5""",79.167,3,56,11
2003,0,8075,Jerry Kelly,"26' 3""",184.0,7,46,9
2003,0,6515,Shaun Micheel,"26' 3""",105.0,4,44,"6"""
2003,0,21209,Sergio Garcia,"25' 10""",77.583,3,36,20
2003,0,22371,Aaron Baddeley,"25' 5""",76.167,3,52,7
2003,0,20472,Alex Cejka,"25' 0""",50.0,2,37,13
2003,0,6034,Marco Dawson,"24' 5""",48.75,2,30,19
2003,0,8123,Jeff Brehaut,"24' 4""",72.917,3,55,5
2003,0,12645,Brent Geiberger,"24' 2""",48.25,2,32,17
2003,0,2223,Bob Tway,"24' 1""",120.333,5,52,5
2003,0,6581,David Sutherland,"24' 0""",119.833,5,48,10
2003,0,25692,Akio Sadakata,"23' 10""",71.5,3,53,3
2003,0,1723,Andrew Magee,"23' 9""",142.25,6,45,4
2003,0,1175,Jim Carter,"23' 6""",46.917,2,32,15
2003,0,6004,Stephen Ames,"22' 11""",160.25,7,38,4
2003,0,1035,Tommy Armour III,"22' 11""",91.583,4,70,2
2003,0,22913,John Rollins,"22' 11""",45.75,2,29,17
2003,0,1388,Robert Gamez,"22' 9""",250.0,11,57,5
2003,0,1707,Steve Lowery,"22' 9""",159.167,7,54,7
2003,0,10201,Matt Gogel,"22' 7""",90.333,4,32,3
2003,0,20663,Brenden Pappas,"22' 6""",112.5,5,50,4
2003,0,1139,Olin Browne,"22' 4""",66.917,3,32,6
2003,0,23983,Luke Donald,"22' 2""",44.333,2,37,8
2003,0,2106,Chris Smith,"21' 9""",86.917,4,47,10
2003,0,22293,Heath Slocum,"20' 11""",41.833,2,28,14
2003,0,24356,Jason Buha,"20' 9""",20.75,1,21,21
2003,0,1945,Kenny Perry,"20' 9""",83.0,4,54,3
2003,0,23036,Chris Anderson,"20' 6""",143.417,7,44,1
2003,0,23135,Tim Clark,"20' 6""",61.583,3,25,17
2003,0,23552,Hank Kuehne,"20' 5""",163.167,8,39,7
2003,0,1938,David Peoples,"20' 5""",102.167,5,44,4
2003,0,12661,Todd Barranger,"20' 3""",162.083,8,51,5
2003,0,10213,Dicky Pride,"20' 3""",20.25,1,20,20
2003,0,20029,Notah Begay III,"20' 2""",141.25,7,48,5
2003,0,1577,Lee Janzen,"20' 0""",179.75,9,41,2
2003,0,7457,Steve Flesch,"19' 11""",99.667,5,42,4
2003,0,22892,Jason Gore,"19' 11""",119.333,6,44,5
2003,0,10809,Jim Furyk,"19' 7""",176.333,9,43,"6"""
2003,0,1724,Jeff Maggert,"19' 7""",58.833,3,33,12
2003,0,10585,Scott McCarron,"19' 4""",77.167,4,31,9
2003,0,10425,Jay Williamson,"19' 4""",77.333,4,36,9
2003,0,12510,Chad Campbell,"19' 3""",288.417,15,50,2
2003,0,6575,Dudley Hart,"19' 3""",57.75,3,31,10
2003,0,7941,Mike Grob,"19' 2""",76.583,4,33,2
2003,0,2002,John Riegger,"19' 1""",76.417,4,40,4
2003,0,21961,Charles Howell III,"19' 0""",151.75,8,42,3
2003,0,24502,Adam Scott,"18' 10""",75.417,4,56,5
2003,0,8545,Glen Hnatiuk,"18' 7""",74.167,4,31,5
2003,0,25031,Andy Miller,"18' 7""",130.167,7,52,5
2003,0,23621,Rory Sabbatini,"18' 6""",18.5,1,19,19
2003,0,2170,Hal Sutton,"18' 2""",72.583,4,31,5
2003,0,1685,J.L. Lewis,"18' 1""",144.583,8,46,6
2003,0,1619,Skip Kendall,"17' 8""",70.75,4,25,8
2003,0,20095,Carl Paulson,"17' 7""",122.833,7,32,8
2003,0,20121,Todd Fischer,"17' 6""",87.417,5,37,9
2003,0,8633,Per-Ulrik Johansson,"17' 5""",52.333,3,37,6
2003,0,20099,Doug Barron,"17' 4""",34.667,2,24,11
2003,0,21633,Steve Allan,"17' 3""",34.417,2,24,11
2003,0,1249,John Daly,"17' 3""",103.25,6,33,10
2003,0,20628,Arron Oberholser,"17' 3""",68.833,4,29,10
2003,0,2239,Scott Verplank,"17' 2""",51.583,3,24,9
2003,0,1378,David Frost,"17' 0""",51.0,3,25,11
2003,0,11011,Mike Sposa,"16' 10""",117.583,7,40,2
2003,0,1320,Bob Estes,"16' 9""",33.417,2,20,14
2003,0,20573,Scott Laycock,"16' 9""",33.417,2,22,11
2003,0,6595,Kevin Sutherland,"16' 8""",66.583,4,25,9
2003,0,7867,Woody Austin,"16' 7""",149.167,9,49,2
2003,0,24361,Pat Perez,"16' 7""",99.667,6,35,4
2003,0,8725,Tom Gillis,"16' 6""",49.417,3,27,4
2003,0,23108,Matt Kuchar,"16' 6""",32.917,2,21,12
2003,0,1569,Peter Jacobsen,"16' 5""",49.167,3,29,8
2003,0,20548,Hidemichi Tanaka,"16' 4""",65.25,4,38,6
2003,0,6332,Neal Lancaster,"16' 3""",146.167,9,41,3
2003,0,22548,Patrick Sheehan,"16' 3""",146.0,9,38,1
2003,0,2049,Gene Sauers,"16' 1""",48.25,3,25,4
2003,0,6567,Vijay Singh,"16' 0""",128.0,8,35,4
2003,0,2206,David Toms,"15' 11""",63.75,4,27,7
2003,0,20568,Anthony Painter,"15' 10""",15.833,1,16,16
2003,0,12680,Shigeki Maruyama,"15' 4""",91.917,6,28,9
2003,0,1810,Phil Mickelson,"15' 4""",45.917,3,23,8
2003,0,10860,Justin Leonard,"15' 2""",30.333,2,22,9
2003,0,6251,Chris DiMarco,"15' 0""",74.917,5,23,7
2003,0,1677,Tom Lehman,"14' 11""",89.417,6,26,7
2003,0,8375,Paul Stankowski,"14' 10""",118.917,8,57,"7"""
2003,0,19825,Darren Clarke,"14' 8""",88.0,6,27,5
2003,0,20157,Retief Goosen,"14' 8""",88.167,6,21,5
2003,0,12782,Tim Herron,"14' 7""",58.167,4,27,5
2003,0,20098,Stuart Appleby,"14' 6""",101.667,7,29,3
2003,0,7721,Pat Bates,"14' 6""",57.833,4,32,4
2003,0,1329,Brad Faxon,"14' 6""",58.0,4,20,5
2003,0,20572,Rod Pampling,"14' 6""",58.083,4,22,4
